source_file,window,source_tag,source_mode,source_tier,source_champion,champion,champion_slug,games,winrate,pickrate,item_id1,item_id2,item_id3,item_id4,item_id5,item_en1,item_en2,item_en3,item_en4,item_en5,item_zh1,item_zh2,item_zh3,item_zh4,item_zh5
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.25,0.0006,226655,224645,224646,223089,224628,Luden's Companion,Shadowflame,Stormsurge,Rabadon's Deathcap,Horizon Focus,盧登之伴,黯影之炎,雷霆風暴,死亡之帽,視界專注
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.25,0.0006,223118,224645,223089,223135,223102,Malignance,Shadowflame,Rabadon's Deathcap,Void Staff,Banshee's Veil,惡意,黯影之炎,死亡之帽,虛空之杖,女妖面紗
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,226655,224645,224646,223089,223157,Luden's Companion,Shadowflame,Stormsurge,Rabadon's Deathcap,Zhonya's Hourglass,盧登之伴,黯影之炎,雷霆風暴,死亡之帽,中婭沙漏
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.75,0.0006,223118,224645,224646,223089,223135,Malignance,Shadowflame,Stormsurge,Rabadon's Deathcap,Void Staff,惡意,黯影之炎,雷霆風暴,死亡之帽,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,223118,224646,224645,223089,223137,Malignance,Stormsurge,Shadowflame,Rabadon's Deathcap,Cryptbloom,惡意,雷霆風暴,黯影之炎,死亡之帽,死墓之花
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,226655,224645,224628,224646,223089,Luden's Companion,Shadowflame,Horizon Focus,Stormsurge,Rabadon's Deathcap,盧登之伴,黯影之炎,視界專注,雷霆風暴,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,226655,224646,224628,224645,223135,Luden's Companion,Stormsurge,Horizon Focus,Shadowflame,Void Staff,盧登之伴,雷霆風暴,視界專注,黯影之炎,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,226655,224645,224646,224628,223089,Luden's Companion,Shadowflame,Stormsurge,Horizon Focus,Rabadon's Deathcap,盧登之伴,黯影之炎,雷霆風暴,視界專注,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,223118,226655,223089,224645,223135,Malignance,Luden's Companion,Rabadon's Deathcap,Shadowflame,Void Staff,惡意,盧登之伴,死亡之帽,黯影之炎,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,226655,224646,223089,224645,223165,Luden's Companion,Stormsurge,Rabadon's Deathcap,Shadowflame,Morellonomicon,盧登之伴,雷霆風暴,死亡之帽,黯影之炎,黑魔禁書
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.0,0.0005,223118,224646,224628,223089,223135,Malignance,Stormsurge,Horizon Focus,Rabadon's Deathcap,Void Staff,惡意,雷霆風暴,視界專注,死亡之帽,虛空之杖
